timestamp,traffic_mbps,latency_ms,packet_loss_rate,cpu_usage,memory_usage,disk_io_mbps,network_errors,temperature_c,is_anomaly,anomaly_score
2025-08-06 12:27:22,689.9,3.55,0.0018,0.609,0.572,74.6,0,42.2,False,0.0
2025-08-06 12:32:22,682.65,3.52,0.0017,0.66,0.571,81.2,1,49.8,False,0.0
2025-08-06 12:37:22,662.34,3.05,0.0028,0.667,0.583,75.0,0,44.0,False,0.0
2025-08-06 12:42:22,651.65,2.92,0.0028,0.597,0.555,85.9,1,45.7,False,0.0
2025-08-06 12:47:22,571.49,3.37,0.0024,0.642,0.571,78.8,1,46.2,False,0.0
2025-08-06 12:52:22,588.24,3.97,0.0026,0.674,0.584,72.1,0,50.3,False,0.0
2025-08-06 12:57:22,549.7,3.09,0.0023,0.657,0.559,89.0,0,50.7,False,0.0
2025-08-06 13:02:22,618.91,4.11,0.0025,0.628,0.611,93.0,2,51.0,False,0.0
2025-08-06 13:07:22,529.78,3.69,0.0016,0.592,0.474,85.4,1,47.4,False,0.0
2025-08-06 13:12:22,664.31,4.03,0.0026,0.565,0.526,63.8,2,41.9,False,0.0
2025-08-06 13:17:22,2173.75,2.84,0.0025,0.553,0.576,610.2,0,45.3,True,0.0
2025-08-06 13:22:22,490.73,39.25,0.1839,0.558,0.473,81.2,28,42.5,True,0.4
2025-08-06 13:27:22,557.08,3.66,0.0021,0.565,0.532,67.5,2,47.1,False,0.0
2025-08-06 13:32:22,592.24,3.48,0.0029,0.567,0.521,71.9,0,43.6,False,0.0
2025-08-06 13:37:22,509.42,3.11,0.0019,0.487,0.488,51.7,1,40.8,False,0.0
2025-08-06 13:42:22,530.17,3.27,0.0019,0.508,0.49,72.7,0,41.6,False,0.0
2025-08-06 13:47:22,595.71,3.43,0.0019,0.602,0.487,76.6,1,46.0,False,0.0
2025-08-06 13:52:22,455.04,3.84,0.0019,0.572,0.472,73.3,1,40.7,False,0.0
2025-08-06 13:57:22,383.39,4.36,0.0027,0.597,0.55,83.7,3,39.2,False,0.0
2025-08-06 14:02:22,663.01,3.26,0.0005,0.42,0.455,72.4,1,38.9,False,0.0
2025-08-06 14:07:22,369.65,3.18,0.0021,0.589,0.584,101.1,0,44.2,False,0.0
2025-08-06 14:12:22,644.95,2.72,0.0023,0.439,0.458,55.5,0,42.3,False,0.0
2025-08-06 14:17:22,492.37,2.75,0.0023,0.555,0.507,68.3,3,43.2,False,0.0
2025-08-06 14:22:22,472.21,2.96,0.002,0.521,0.517,75.8,2,36.8,False,0.0
2025-08-06 14:27:22,480.03,3.71,0.0022,0.461,0.462,65.4,1,44.2,False,0.0
2025-08-06 14:32:22,307.0,3.05,0.0019,0.563,0.514,80.2,0,42.3,False,0.0
2025-08-06 14:37:22,438.0,15.67,0.161,0.519,0.626,51.1,14,48.2,True,0.4
2025-08-06 14:42:22,461.63,3.03,0.0028,0.47,0.531,60.8,0,39.5,False,0.0
2025-08-06 14:47:22,587.43,3.67,0.0023,0.462,0.48,81.5,0,42.0,False,0.0
2025-08-06 14:52:22,567.23,3.4,0.0025,0.421,0.433,73.5,4,43.1,False,0.0
2025-08-06 14:57:22,644.61,2.76,0.0016,0.488,0.471,60.6,2,38.5,False,0.0
2025-08-06 15:02:22,402.8,3.32,0.0021,0.45,0.43,65.1,1,43.7,False,0.0
2025-08-06 15:07:22,555.71,2.7,0.003,0.472,0.482,78.6,0,38.5,False,0.0
2025-08-06 15:12:22,448.11,2.65,0.0027,0.413,0.476,55.6,1,34.6,False,0.0
2025-08-06 15:17:22,484.94,2.57,0.002,0.432,0.442,60.4,4,42.9,False,0.0
2025-08-06 15:22:22,473.09,3.61,0.0024,0.451,0.486,56.0,1,41.7,False,0.0
2025-08-06 15:27:22,436.07,3.21,0.002,0.378,0.454,60.4,0,35.7,False,0.0
2025-08-06 15:32:22,337.8,2.75,0.0019,0.52,0.525,58.7,0,37.4,False,0.0
2025-08-06 15:37:22,572.72,3.13,0.0028,0.361,0.403,50.3,0,42.1,False,0.0
2025-08-06 15:42:22,368.88,1.76,0.0019,0.453,0.517,60.7,1,35.7,False,0.0
2025-08-06 15:47:22,459.35,3.34,0.0031,0.424,0.454,51.0,2,39.7,False,0.0
2025-08-06 15:52:22,479.64,2.82,0.0023,0.38,0.458,62.9,0,41.7,False,0.0
2025-08-06 15:57:22,326.43,3.38,0.0023,0.348,0.48,50.1,0,37.8,False,0.0
2025-08-06 16:02:22,555.11,3.72,0.002,0.339,0.424,50.4,1,34.9,False,0.0
2025-08-06 16:07:22,439.14,2.32,0.0022,0.461,0.485,68.4,1,43.6,False,0.0
2025-08-06 16:12:22,621.71,3.26,0.0029,0.348,0.43,57.6,3,40.9,False,0.0
2025-08-06 16:17:22,445.45,3.05,0.0027,0.276,0.415,29.4,0,39.2,False,0.0
2025-08-06 16:22:22,454.97,3.29,0.0016,0.437,0.506,69.6,2,41.2,False,0.0
2025-08-06 16:27:22,435.61,2.72,0.0022,0.309,0.441,55.4,1,32.1,False,0.0
2025-08-06 16:32:22,582.21,2.84,0.0016,0.362,0.411,59.7,0,40.5,False,0.0
2025-08-06 16:37:22,433.88,2.78,0.002,0.378,0.435,54.2,1,39.2,False,0.0
2025-08-06 16:42:22,455.38,3.06,0.0012,0.448,0.48,69.2,0,38.1,False,0.0
2025-08-06 16:47:22,537.28,3.5,0.001,0.368,0.429,61.2,0,40.6,False,0.0
2025-08-06 16:52:22,453.67,2.63,0.0025,0.355,0.355,51.7,0,40.9,False,0.0
2025-08-06 16:57:22,272.9,3.74,0.0022,0.343,0.451,49.7,0,36.5,False,0.0
2025-08-06 17:02:22,413.79,3.1,0.002,0.32,0.399,58.0,1,35.0,False,0.0
2025-08-06 17:07:22,384.79,3.4,0.0014,0.366,0.476,52.9,0,42.7,False,0.0
2025-08-06 17:12:22,557.09,2.45,0.0018,0.33,0.45,64.2,2,45.1,False,0.0
2025-08-06 17:17:22,395.57,2.1,0.0016,0.398,0.465,69.1,2,41.6,False,0.0
2025-08-06 17:22:22,498.06,2.66,0.0023,0.321,0.415,61.0,2,40.2,False,0.0
2025-08-06 17:27:22,587.52,3.48,0.0016,0.377,0.42,63.9,1,35.5,False,0.0
2025-08-06 17:32:22,467.68,2.53,0.0016,0.403,0.485,59.9,0,39.1,False,0.0
2025-08-06 17:37:22,443.17,2.49,0.003,0.276,0.416,57.7,1,33.1,False,0.0
2025-08-06 17:42:22,574.76,4.0,0.0016,0.34,0.442,46.1,0,38.0,False,0.0
2025-08-06 17:47:22,506.73,2.52,0.0025,0.779,0.814,64.7,3,60.9,True,0.1
2025-08-06 17:52:22,425.93,3.04,0.0016,0.399,0.48,79.3,0,37.7,False,0.0
2025-08-06 17:57:22,467.95,3.46,0.0024,0.295,0.459,61.2,2,37.8,False,0.0
2025-08-06 18:02:22,3.41,2.54,0.0006,0.185,0.364,36.4,0,34.5,False,0.0
2025-08-06 18:07:22,197.58,2.74,0.0016,0.049,0.287,41.7,1,28.4,False,0.0
2025-08-06 18:12:22,102.24,2.26,0.0023,0.534,0.712,42.7,2,52.8,True,0.0
2025-08-06 18:17:22,211.56,1.95,0.0013,0.237,0.376,35.2,0,36.2,False,0.0
2025-08-06 18:22:22,270.04,3.24,0.0017,0.046,0.378,24.4,0,33.9,False,0.0
2025-08-06 18:27:22,51.94,2.27,0.002,0.07,0.369,21.8,0,38.2,False,0.0
2025-08-06 18:32:22,13.57,2.5,0.0012,0.102,0.364,40.3,0,29.7,False,0.0
2025-08-06 18:37:22,305.88,0.97,0.0008,0.121,0.319,31.2,0,34.0,False,0.0
2025-08-06 18:42:22,75.54,2.11,0.0004,0.075,0.302,25.2,1,36.6,False,0.0
2025-08-06 18:47:22,86.18,1.84,0.0015,0.13,0.356,32.2,1,29.7,False,0.0
2025-08-06 18:52:22,108.93,1.92,0.0008,0.092,0.312,35.9,0,38.8,False,0.0
2025-08-06 18:57:22,270.84,1.18,0.0019,0.119,0.389,33.1,1,30.6,False,0.0
2025-08-06 19:02:22,172.67,2.07,0.0024,0.044,0.333,39.3,1,37.9,False,0.0
2025-08-06 19:07:22,146.24,1.76,0.0019,0.141,0.332,33.1,1,32.1,False,0.0
2025-08-06 19:12:22,160.79,3.13,0.0011,0.093,0.397,21.0,1,34.9,False,0.0
2025-08-06 19:17:22,195.21,1.96,0.0007,0.13,0.388,44.4,2,31.6,False,0.0
2025-08-06 19:22:22,56.86,2.98,0.0014,0.142,0.317,39.3,1,37.8,False,0.0
2025-08-06 19:27:22,222.93,2.46,0.0008,0.108,0.319,26.9,0,31.5,False,0.0
2025-08-06 19:32:22,168.38,1.83,0.0,0.216,0.419,37.9,0,33.2,False,0.0
2025-08-06 19:37:22,179.35,2.96,0.0024,0.121,0.379,33.9,1,29.0,False,0.0
2025-08-06 19:42:22,139.55,2.52,0.0006,0.119,0.357,33.3,0,35.9,False,0.0
2025-08-06 19:47:22,10.14,1.55,0.0023,0.0,0.29,21.1,1,31.5,False,0.0
2025-08-06 19:52:22,152.43,2.0,0.0017,0.087,0.35,48.0,2,29.5,False,0.0
2025-08-06 19:57:22,73.62,2.13,0.0014,0.088,0.294,32.1,0,32.0,False,0.0
2025-08-06 20:02:22,285.03,1.7,0.0023,0.037,0.328,28.5,1,28.5,False,0.0
2025-08-06 20:07:22,221.31,1.04,0.002,0.132,0.353,37.2,1,30.8,False,0.0
2025-08-06 20:12:22,140.82,1.55,0.0013,0.228,0.336,32.3,1,35.4,False,0.0
2025-08-06 20:17:22,88.24,1.44,0.0016,0.185,0.355,22.3,2,35.9,False,0.0
2025-08-06 20:22:22,166.39,3.36,0.0012,0.094,0.392,14.6,1,32.3,False,0.0
2025-08-06 20:27:22,169.13,2.46,0.0015,0.119,0.309,34.2,1,30.7,False,0.0
2025-08-06 20:32:22,184.31,2.17,0.0019,0.134,0.391,37.3,1,33.8,False,0.0
2025-08-06 20:37:22,253.49,1.72,0.0011,0.084,0.301,49.6,1,36.1,False,0.0
2025-08-06 20:42:22,68.23,2.19,0.0011,0.046,0.359,36.5,2,38.1,False,0.0
2025-08-06 20:47:22,69.01,2.38,0.0015,0.157,0.352,32.9,0,35.3,False,0.0
2025-08-06 20:52:22,187.38,2.72,0.0009,0.162,0.389,44.1,0,30.0,False,0.0
2025-08-06 20:57:22,154.14,2.42,0.0015,0.175,0.349,45.1,2,37.5,False,0.0
2025-08-06 21:02:22,243.8,3.0,0.0015,0.069,0.307,9.1,2,27.1,False,0.0
2025-08-06 21:07:22,150.69,2.24,0.0015,0.209,0.363,25.8,0,31.8,False,0.0
2025-08-06 21:12:22,177.95,1.96,0.002,0.113,0.334,38.4,3,33.8,False,0.0
2025-08-06 21:17:22,212.66,2.19,0.0004,0.15,0.426,31.4,2,31.6,False,0.0
2025-08-06 21:22:22,296.73,1.56,0.0018,0.171,0.364,40.5,1,37.4,False,0.0
2025-08-06 21:27:22,271.1,2.46,0.0013,0.132,0.407,29.7,0,36.4,False,0.0
2025-08-06 21:32:22,93.74,2.29,0.0015,0.232,0.367,66.2,3,37.2,False,0.0
2025-08-06 21:37:22,276.3,2.62,0.0013,0.113,0.355,40.7,0,32.2,False,0.0
2025-08-06 21:42:22,286.53,2.91,0.001,0.1,0.336,33.1,1,33.8,False,0.0
2025-08-06 21:47:22,204.47,1.5,0.0008,0.006,0.331,20.7,1,33.3,False,0.0
2025-08-06 21:52:22,186.8,2.13,0.002,0.227,0.342,24.8,1,37.2,False,0.0
2025-08-06 21:57:22,286.9,1.36,0.0013,0.146,0.408,43.6,3,28.6,False,0.0
2025-08-06 22:02:22,189.85,1.58,0.0011,0.191,0.386,40.7,1,28.2,False,0.0
2025-08-06 22:07:22,233.78,2.98,0.0019,0.159,0.35,30.2,1,37.3,False,0.0
2025-08-06 22:12:22,241.69,44.99,0.1023,0.164,0.341,44.6,28,31.2,True,0.4
2025-08-06 22:17:22,323.78,1.72,0.0011,0.176,0.331,31.0,1,29.4,False,0.0
2025-08-06 22:22:22,53.45,2.21,0.0014,0.148,0.328,23.1,0,32.6,False,0.0
2025-08-06 22:27:22,242.59,2.34,0.0022,0.194,0.365,42.0,0,34.1,False,0.0
2025-08-06 22:32:22,206.35,2.36,0.001,0.114,0.304,15.4,1,30.2,False,0.0
2025-08-06 22:37:22,260.59,2.97,0.0015,0.204,0.421,42.0,0,31.5,False,0.0
2025-08-06 22:42:22,179.22,2.2,0.0014,0.185,0.391,37.2,0,33.4,False,0.0
2025-08-06 22:47:22,241.04,2.91,0.0012,0.224,0.346,38.6,5,34.6,False,0.0
2025-08-06 22:52:22,302.39,1.54,0.001,0.145,0.395,38.3,1,31.8,False,0.0
2025-08-06 22:57:22,162.72,2.84,0.0023,0.115,0.388,26.7,2,34.5,False,0.0
2025-08-06 23:02:22,214.44,2.72,0.001,0.248,0.404,39.1,0,34.0,False,0.0
2025-08-06 23:07:22,225.04,2.05,0.0014,0.138,0.354,38.5,0,32.8,False,0.0
2025-08-06 23:12:22,293.69,1.92,0.002,0.197,0.425,63.9,0,31.6,False,0.0
2025-08-06 23:17:22,122.52,2.51,0.0015,0.222,0.434,39.8,0,30.5,False,0.0
2025-08-06 23:22:22,229.22,2.72,0.0017,0.186,0.357,9.6,0,35.1,False,0.0
2025-08-06 23:27:22,308.64,2.05,0.0021,0.249,0.393,56.8,3,34.6,False,0.0
2025-08-06 23:32:22,196.18,2.26,0.0024,0.144,0.406,31.2,0,30.2,False,0.0
2025-08-06 23:37:22,279.71,1.61,0.0017,0.242,0.371,29.2,3,35.8,False,0.0
2025-08-06 23:42:22,245.46,2.8,0.001,0.233,0.362,41.9,0,38.7,False,0.0
2025-08-06 23:47:22,277.67,2.56,0.0012,0.267,0.427,28.1,1,39.3,False,0.0
2025-08-06 23:52:22,212.72,1.94,0.0017,0.253,0.383,21.4,1,37.9,False,0.0
2025-08-06 23:57:22,1257.47,1.72,0.0014,0.207,0.438,183.7,0,36.7,True,0.0
2025-08-07 00:02:22,297.51,2.36,0.0018,0.217,0.336,43.7,0,33.6,False,0.0
2025-08-07 00:07:22,279.46,3.64,0.0022,0.151,0.371,49.7,4,29.3,False,0.0
2025-08-07 00:12:22,339.71,3.15,0.0015,0.334,0.372,56.9,1,36.8,False,0.0
2025-08-07 00:17:22,290.96,3.36,0.0012,0.124,0.336,12.7,3,35.4,False,0.0
2025-08-07 00:22:22,248.03,2.13,0.0019,0.197,0.38,37.0,1,42.1,False,0.0
2025-08-07 00:27:22,280.58,1.05,0.0013,0.184,0.393,38.7,1,30.4,False,0.0
2025-08-07 00:32:22,344.62,2.29,0.0013,0.13,0.35,27.4,1,29.5,False,0.0
2025-08-07 00:37:22,160.64,2.01,0.0015,0.289,0.44,57.5,1,33.0,False,0.0
2025-08-07 00:42:22,173.33,1.82,0.002,0.207,0.411,62.8,0,38.0,False,0.0
2025-08-07 00:47:22,217.21,1.93,0.0016,0.277,0.362,50.1,2,35.3,False,0.0
2025-08-07 00:52:22,210.31,3.11,0.0018,0.251,0.408,53.2,0,33.3,False,0.0
2025-08-07 00:57:22,199.78,2.78,0.0022,0.163,0.348,34.7,0,38.9,False,0.0
2025-08-07 01:02:22,1231.8,2.35,0.0011,0.23,0.383,135.4,1,34.7,True,0.0
2025-08-07 01:07:22,275.99,2.91,0.0017,0.293,0.405,38.3,1,41.6,False,0.0
2025-08-07 01:12:22,353.43,2.86,0.002,0.276,0.406,41.4,0,41.0,False,0.0
2025-08-07 01:17:22,342.91,3.08,0.0014,0.288,0.41,42.1,1,33.9,False,0.0
2025-08-07 01:22:22,402.39,2.29,0.0015,0.141,0.343,23.7,1,36.4,False,0.0
2025-08-07 01:27:22,288.63,3.32,0.0022,0.321,0.408,53.4,0,30.2,False,0.0
2025-08-07 01:32:22,249.47,2.53,0.0017,0.234,0.395,16.2,3,35.4,False,0.0
2025-08-07 01:37:22,360.41,2.67,0.0016,0.21,0.391,40.4,0,38.6,False,0.0
2025-08-07 01:42:22,351.23,2.37,0.0019,0.212,0.365,42.0,2,38.7,False,0.0
2025-08-07 01:47:22,264.18,2.33,0.0015,0.285,0.393,33.1,0,36.6,False,0.0
2025-08-07 01:52:22,257.99,2.72,0.0016,0.251,0.455,41.7,1,37.1,False,0.0
2025-08-07 01:57:22,231.28,2.43,0.0011,0.17,0.426,35.4,1,37.1,False,0.0
2025-08-07 02:02:22,379.93,1.77,0.0002,0.289,0.423,38.0,0,35.2,False,0.0
2025-08-07 02:07:22,166.42,2.61,0.0014,0.286,0.329,40.0,0,33.8,False,0.0
2025-08-07 02:12:22,355.98,1.62,0.0017,0.289,0.471,44.1,2,43.2,False,0.0
2025-08-07 02:17:22,474.59,2.55,0.0023,0.192,0.392,57.9,2,36.1,False,0.0
2025-08-07 02:22:22,243.28,2.8,0.0009,0.202,0.424,36.7,2,38.3,False,0.0
2025-08-07 02:27:22,248.4,2.56,0.0009,0.269,0.474,51.8,2,36.6,False,0.0
2025-08-07 02:32:22,310.86,3.07,0.0013,0.332,0.43,44.3,1,40.6,False,0.0
2025-08-07 02:37:22,792.15,1.61,0.0014,0.358,0.451,355.9,0,36.3,True,0.0
2025-08-07 02:42:22,211.62,2.26,0.001,0.155,0.371,35.9,0,37.3,False,0.0
2025-08-07 02:47:22,370.0,2.68,0.0014,0.268,0.388,38.6,1,38.8,False,0.0
2025-08-07 02:52:22,173.42,2.45,0.0023,0.184,0.342,39.7,0,32.4,False,0.0
2025-08-07 02:57:22,237.77,2.06,0.0021,0.195,0.33,33.2,0,37.1,False,0.0
2025-08-07 03:02:22,1277.02,1.74,0.002,0.302,0.408,411.4,1,38.0,True,0.0
2025-08-07 03:07:22,282.51,3.08,0.0014,0.259,0.35,55.2,1,39.8,False,0.0
2025-08-07 03:12:22,369.81,2.71,0.002,0.25,0.35,50.1,1,39.1,False,0.0
2025-08-07 03:17:22,324.79,2.77,0.0029,0.184,0.371,38.6,0,30.6,False,0.0
2025-08-07 03:22:22,221.46,2.56,0.0014,0.298,0.439,55.7,1,40.6,False,0.0
2025-08-07 03:27:22,345.08,2.31,0.0028,0.256,0.403,38.9,1,37.1,False,0.0
2025-08-07 03:32:22,341.71,2.23,0.0015,0.304,0.424,61.0,1,40.3,False,0.0
2025-08-07 03:37:22,338.33,2.28,0.0018,0.252,0.389,38.3,3,32.0,False,0.0
2025-08-07 03:42:22,237.22,3.09,0.001,0.344,0.447,52.7,0,41.8,False,0.0
2025-08-07 03:47:22,384.86,3.28,0.0024,0.3,0.394,44.6,0,37.3,False,0.0
2025-08-07 03:52:22,279.6,3.54,0.0017,0.251,0.424,44.5,1,34.0,False,0.0
2025-08-07 03:57:22,312.92,2.44,0.0006,0.351,0.408,67.6,0,41.6,False,0.0
2025-08-07 04:02:22,350.73,2.24,0.0018,0.275,0.357,25.2,0,39.9,False,0.0
2025-08-07 04:07:22,365.05,3.25,0.0016,0.282,0.428,34.6,0,37.7,False,0.0
2025-08-07 04:12:22,366.85,3.0,0.0008,0.261,0.378,47.1,2,35.0,False,0.0
2025-08-07 04:17:22,1062.27,3.23,0.0019,0.362,0.454,299.7,1,35.1,True,0.0
2025-08-07 04:22:22,238.11,2.97,0.0013,0.282,0.424,40.1,3,42.6,False,0.0
2025-08-07 04:27:22,422.16,3.08,0.002,0.276,0.433,33.7,1,40.1,False,0.0
2025-08-07 04:32:22,364.34,2.25,0.0015,0.266,0.432,46.5,0,37.9,False,0.0
2025-08-07 04:37:22,276.47,2.04,0.0021,0.323,0.403,66.9,0,39.7,False,0.0
2025-08-07 04:42:22,341.03,2.64,0.0013,0.247,0.425,25.1,0,35.5,False,0.0
2025-08-07 04:47:22,353.05,2.81,0.0014,0.297,0.433,51.2,0,38.6,False,0.0
2025-08-07 04:52:22,276.83,2.52,0.0025,0.281,0.378,53.5,0,35.6,False,0.0
2025-08-07 04:57:22,408.65,3.65,0.002,0.351,0.484,64.8,3,38.4,False,0.0
2025-08-07 05:02:22,390.44,2.37,0.0019,0.294,0.411,57.1,1,31.9,False,0.0
2025-08-07 05:07:22,283.23,2.76,0.0017,0.265,0.432,45.2,3,35.9,False,0.0
2025-08-07 05:12:22,324.69,45.33,0.2012,0.327,0.415,59.3,17,35.5,True,0.4
2025-08-07 05:17:22,348.58,2.8,0.0018,0.31,0.45,47.0,2,38.7,False,0.0
2025-08-07 05:22:22,308.26,2.44,0.0016,0.368,0.439,50.1,2,37.5,False,0.0
2025-08-07 05:27:22,397.57,3.05,0.0019,0.371,0.448,74.8,1,37.9,False,0.0
2025-08-07 05:32:22,281.95,2.79,0.0021,0.201,0.38,41.7,1,36.3,False,0.0
2025-08-07 05:37:22,435.86,3.55,0.0011,0.251,0.455,37.8,1,34.3,False,0.0
2025-08-07 05:42:22,446.4,2.43,0.0018,0.294,0.452,21.0,0,42.3,False,0.0
2025-08-07 05:47:22,284.11,2.25,0.0022,0.327,0.469,46.1,2,36.0,False,0.0
2025-08-07 05:52:22,361.95,3.11,0.0015,0.164,0.381,24.2,0,34.1,False,0.0
2025-08-07 05:57:22,345.29,3.1,0.0019,0.298,0.461,56.2,1,42.3,False,0.0
2025-08-07 06:02:22,356.44,2.61,0.002,0.306,0.489,56.2,1,35.3,False,0.0
2025-08-07 06:07:22,314.07,3.44,0.0017,0.285,0.4,55.7,1,36.6,False,0.0
2025-08-07 06:12:22,235.1,3.18,0.0013,0.323,0.392,59.6,3,34.6,False,0.0
2025-08-07 06:17:22,819.06,3.44,0.0015,0.261,0.424,179.0,1,33.7,True,0.0
2025-08-07 06:22:22,310.36,2.84,0.002,0.288,0.401,50.0,1,41.0,False,0.0
2025-08-07 06:27:22,283.84,2.99,0.0017,0.383,0.439,67.9,1,39.5,False,0.0
2025-08-07 06:32:22,373.09,2.97,0.0021,0.285,0.4,56.2,1,37.5,False,0.0
2025-08-07 06:37:22,239.68,3.06,0.0019,0.363,0.461,56.6,1,38.2,False,0.0
2025-08-07 06:42:22,336.67,3.7,0.0018,0.392,0.469,49.6,0,40.7,False,0.0
2025-08-07 06:47:22,410.51,2.71,0.0021,0.323,0.41,60.0,3,36.2,False,0.0
2025-08-07 06:52:22,344.98,2.16,0.0014,0.318,0.46,49.2,1,37.2,False,0.0
2025-08-07 06:57:22,301.33,2.9,0.0015,0.326,0.406,64.4,0,36.4,False,0.0
2025-08-07 07:02:22,393.53,2.21,0.0019,0.361,0.438,45.8,0,42.1,False,0.0
2025-08-07 07:07:22,394.78,3.37,0.0018,0.311,0.446,51.6,1,39.7,False,0.0
2025-08-07 07:12:22,243.42,1.1,0.0019,0.324,0.379,42.6,1,40.3,False,0.0
2025-08-07 07:17:22,278.99,2.32,0.0016,0.265,0.39,27.6,0,35.5,False,0.0
2025-08-07 07:22:22,503.0,3.61,0.0014,0.207,0.38,44.5,0,34.4,False,0.0
2025-08-07 07:27:22,203.37,3.02,0.0013,0.307,0.413,43.9,1,41.1,False,0.0
2025-08-07 07:32:22,355.63,2.57,0.0025,0.266,0.425,43.8,0,36.6,False,0.0
2025-08-07 07:37:22,224.76,2.66,0.0019,0.314,0.449,60.6,2,34.7,False,0.0
2025-08-07 07:42:22,378.07,3.0,0.0008,0.696,0.798,43.8,1,55.0,True,0.0
2025-08-07 07:47:22,337.1,2.61,0.0025,0.269,0.399,49.8,0,37.9,False,0.0
2025-08-07 07:52:22,518.08,2.57,0.0018,0.34,0.417,54.6,0,41.1,False,0.0
2025-08-07 07:57:22,406.95,2.55,0.0019,0.257,0.378,32.1,1,34.3,False,0.0
2025-08-07 08:02:22,334.46,2.4,0.0033,0.367,0.409,59.0,0,41.8,False,0.0
2025-08-07 08:07:22,188.03,2.32,0.0023,0.349,0.481,46.3,0,40.1,False,0.0
2025-08-07 08:12:22,260.96,3.46,0.0019,0.331,0.408,40.9,1,35.1,False,0.0
2025-08-07 08:17:22,321.91,3.26,0.0014,0.277,0.422,34.0,0,32.6,False,0.0
2025-08-07 08:22:22,250.58,2.96,0.0014,0.285,0.387,51.6,2,39.6,False,0.0
2025-08-07 08:27:22,335.34,2.45,0.0012,0.32,0.458,60.9,2,39.1,False,0.0
2025-08-07 08:32:22,391.92,3.06,0.0012,0.317,0.446,60.5,0,34.1,False,0.0
2025-08-07 08:37:22,311.24,2.63,0.0016,0.406,0.489,70.3,0,41.6,False,0.0
2025-08-07 08:42:22,307.99,2.75,0.002,0.299,0.411,44.0,1,44.1,False,0.0
2025-08-07 08:47:22,418.65,2.29,0.0011,0.28,0.425,50.4,2,40.8,False,0.0
2025-08-07 08:52:22,307.05,3.19,0.0017,0.324,0.42,42.1,1,36.1,False,0.0
2025-08-07 08:57:22,303.84,3.18,0.0014,0.263,0.32,40.7,1,40.5,False,0.0
2025-08-07 09:02:22,812.62,4.08,0.0029,0.736,0.559,102.5,0,48.8,False,0.0
2025-08-07 09:07:22,724.82,3.91,0.0027,0.857,0.715,84.7,0,53.5,False,0.3
2025-08-07 09:12:22,693.16,4.31,0.0024,0.845,0.659,135.6,0,49.0,False,0.3
2025-08-07 09:17:22,744.06,3.13,0.0025,0.884,0.615,118.9,1,53.6,False,0.3
2025-08-07 09:22:22,706.91,4.17,0.0024,0.848,0.663,106.1,2,51.7,False,0.3
2025-08-07 09:27:22,734.2,3.23,0.0026,0.724,0.539,74.1,0,51.2,False,0.0
2025-08-07 09:32:22,741.63,4.52,0.0029,0.838,0.642,112.8,1,50.2,False,0.3
2025-08-07 09:37:22,573.27,4.84,0.0029,0.872,0.598,105.5,3,49.4,False,0.3
2025-08-07 09:42:22,649.21,3.07,0.0029,0.889,0.649,111.8,1,51.2,False,0.3
2025-08-07 09:47:22,761.59,4.38,0.0027,0.84,0.623,101.0,0,54.2,False,0.3
2025-08-07 09:52:22,761.84,3.92,0.0027,0.928,0.67,115.7,0,51.9,False,0.3
2025-08-07 09:57:22,572.28,4.33,0.0019,0.857,0.646,106.2,2,54.5,False,0.3
2025-08-07 10:02:22,674.53,3.37,0.0031,0.899,0.659,114.9,0,56.1,False,0.3
2025-08-07 10:07:22,682.37,2.99,0.0022,0.713,0.636,90.1,0,46.8,False,0.0
2025-08-07 10:12:22,606.42,3.93,0.0031,0.808,0.63,101.5,2,50.4,False,0.3
2025-08-07 10:17:22,585.77,3.66,0.0039,0.781,0.57,96.7,1,51.1,False,0.0
2025-08-07 10:22:22,608.98,3.07,0.0024,0.736,0.575,99.7,0,47.6,False,0.0
2025-08-07 10:27:22,666.63,4.19,0.0029,0.766,0.61,101.8,2,50.4,False,0.0
2025-08-07 10:32:22,632.2,3.62,0.0029,0.751,0.588,105.7,4,48.4,False,0.0
2025-08-07 10:37:22,650.86,3.85,0.0031,0.721,0.601,91.8,0,42.8,False,0.0
2025-08-07 10:42:22,574.36,3.9,0.0016,0.749,0.676,101.4,0,51.1,False,0.0
2025-08-07 10:47:22,745.66,3.4,0.0023,0.725,0.598,106.2,1,45.1,False,0.0
2025-08-07 10:52:22,657.78,3.91,0.0027,0.76,0.598,99.7,1,47.9,False,0.0
2025-08-07 10:57:22,684.87,3.5,0.0014,0.771,0.652,88.2,2,44.7,False,0.0
2025-08-07 11:02:22,648.62,3.68,0.003,0.829,0.58,115.2,2,51.0,False,0.3
2025-08-07 11:07:22,541.22,4.14,0.0023,0.668,0.592,78.4,1,48.6,False,0.0
2025-08-07 11:12:22,609.52,3.29,0.004,0.653,0.548,89.5,2,44.1,False,0.0
2025-08-07 11:17:22,760.87,3.91,0.0035,0.637,0.591,85.5,0,48.4,False,0.0
2025-08-07 11:22:22,687.58,4.08,0.003,0.706,0.565,75.1,4,46.5,False,0.0
2025-08-07 11:27:22,692.77,3.52,0.0018,0.666,0.532,82.5,1,44.4,False,0.0
2025-08-07 11:32:22,664.4,3.9,0.0021,0.766,0.586,101.2,0,52.4,False,0.0
2025-08-07 11:37:22,583.67,3.94,0.003,0.725,0.542,113.7,0,49.3,False,0.0
